标签,疾病名字,top10
148,肺炎,细支气管炎 支气管炎 肺炎 肺曲霉菌病 心肌炎 炎性肌病 慢性阻塞性肺疾病 肺脓肿 血小板减少 室间隔缺损
142,肺恶性肿瘤,肺脓肿 肺炎 支气管炎 肺结核 支气管扩张症 慢性阻塞性肺疾病 胸腔积液 病毒性肺炎 肺恶性肿瘤 食管恶性肿瘤
120,糖尿病,糖尿病 胃恶性肿瘤 低钾血症 冠状动脉粥样硬化性心脏病 白血病 主动脉瓣关闭不全 原发性醛固酮增多症 肝恶性肿瘤 血管炎 骨髓增生异常综合征
45,小脑扁桃体下疝畸形,神经痛 小脑扁桃体下疝畸形 乳腺恶性肿瘤 肝恶性肿瘤 附睾炎 心房良性肿瘤 肾结石 多发性骨髓瘤 胰腺恶性肿瘤 输尿管结石
76,慢性阻塞性肺疾病,胸腔积液 慢性阻塞性肺疾病 肺栓塞 细支气管炎 支气管炎 肺结核 支气管扩张症 液气胸 支气管哮喘 肺间质纤维化
188,脑卒中,脑卒中 脑动脉粥样硬化 肺良性肿瘤 肺原位癌 胰腺恶性肿瘤 肺恶性肿瘤 腹内疝 胃恶性肿瘤 食管良性肿瘤 帕金森病
109,癫痫,肺炎 病毒性脑膜炎 急性播散性脑脊髓炎 脑炎 动脉导管未闭 心内膜炎 血小板减少 癫痫 支气管炎 肾盂肾炎
22,冠状动脉粥样硬化性心脏病,高脂血症 冠状动脉粥样硬化性心脏病 冠状动脉狭窄 心脏神经症 胃炎 高血压 肥厚性心肌病 颈动脉硬化 胆道感染 食管良性肿瘤
171,胃炎,食管良性肿瘤 胃炎 胃息肉 急性胰腺炎 胃食管反流 结肠息肉 胃肠功能紊乱 冠状动脉狭窄 冠状动脉粥样硬化性心脏病 肾结石
168,胃恶性肿瘤,胃恶性肿瘤 胰腺恶性肿瘤 肺原位癌 腹部良性肿瘤 胃息肉 腹部恶性肿瘤 直肠息肉 胃炎 输尿管结石 肺恶性肿瘤
188,脑卒中,脑卒中 颈动脉硬化 高血压 肾小球肾炎 IgA肾病 冠状动脉粥样硬化性心脏病 短暂性脑缺血发作 肾动脉狭窄 急性胰腺炎 胆囊息肉
80,支气管哮喘,支气管哮喘 心力衰竭 心脏神经症 慢性阻塞性肺疾病 支气管炎 肺间质纤维化 高脂血症 肺结核 肺栓塞 细支气管炎
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 高血压 食管良性肿瘤 颈动脉硬化 冠状动脉狭窄 心脏神经症 主动脉瓣狭窄 胃食管反流 高脂血症 结肠息肉
80,支气管哮喘,支气管哮喘 食管良性肿瘤 慢性阻塞性肺疾病 颈动脉硬化 动脉导管未闭 二尖瓣关闭不全 房间隔缺损 胃息肉 高血压 细支气管炎
188,脑卒中,脑卒中 良性阵发性位置性眩晕 颈动脉硬化 脑动脉粥样硬化 主动脉夹层 短暂性脑缺血发作 肾动脉狭窄 颈动脉狭窄 颅内动脉瘤 高血压
59,心律失常,心律失常 冠状动脉狭窄 心力衰竭 主动脉瓣关闭不全 冠状动脉粥样硬化性心脏病 肥厚性心肌病 上消化道出血 高血压 痛风 心肌炎
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 肺良性肿瘤 主动脉夹层 颅内动脉瘤 冠状动脉狭窄 肺恶性肿瘤 气胸 胆囊息肉 颈动脉狭窄 前列腺恶性肿瘤
59,心律失常,心律失常 高脂血症 主动脉瓣关闭不全 冠状动脉粥样硬化性心脏病 高血压 心包积液 原发性醛固酮增多症 低钾血症 颈动脉硬化 胃恶性肿瘤
120,糖尿病,糖尿病 原发性醛固酮增多症 食管良性肿瘤 冠状动脉粥样硬化性心脏病 烟雾病 脑卒中 肺良性肿瘤 颈动脉狭窄 结肠息肉 胃食管反流
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 冠状动脉狭窄 胃食管反流 高血压 胃炎 高脂血症 颈动脉硬化 冠状动脉瘘 肥厚性心肌病 结肠息肉
114,睡眠呼吸暂停低通气综合征,睡眠呼吸暂停低通气综合征 鼾症 膀胱炎 食管恶性肿瘤 高脂血症 低钠血症 强直性脊柱炎 前列腺恶性肿瘤 腹部开放性损伤 颈动脉硬化
114,睡眠呼吸暂停低通气综合征,睡眠呼吸暂停低通气综合征 鼾症 急性腹膜炎 食管恶性肿瘤 小脑扁桃体下疝畸形 低血压 胃恶性肿瘤 血管炎 肝恶性肿瘤 呼吸衰竭
120,糖尿病,糖尿病 低血糖症 前列腺恶性肿瘤 肾结石 肺脓肿 输尿管结石 脑卒中 鞘膜积液 血小板减少 神经痛
198,腹部恶性肿瘤,肠梗阻 腹部良性肿瘤 腹部恶性肿瘤 阿尔茨海默病 急性腹膜炎 鞘膜积液 主动脉夹层 腹内疝 食管良性肿瘤 直肠息肉
176,胆石症,胆石症 胆道感染 胆囊息肉 肝恶性肿瘤 腹部恶性肿瘤 胰腺恶性肿瘤 肾结石 脾脏损伤 低钾血症 支气管扩张症
35,呼吸衰竭,细支气管炎 胃炎 颈动脉硬化 支气管哮喘 支气管炎 高脂血症 支气管扩张症 直肠息肉 脑动脉粥样硬化 慢性阻塞性肺疾病
188,脑卒中,颈动脉硬化 脑卒中 良性阵发性位置性眩晕 脑动脉粥样硬化 短暂性脑缺血发作 高脂血症 颈动脉狭窄 高血压 颅内动脉瘤 阿尔茨海默病
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 心律失常 心肌炎 颈动脉硬化 植物神经功能紊乱 肺间质纤维化 胃炎 室间隔缺损 炎性肌病 多发性骨髓瘤
120,糖尿病,糖尿病 高脂血症 糖耐量异常 胃炎 短暂性脑缺血发作 脑动脉粥样硬化 冠状动脉粥样硬化性心脏病 帕金森病 结肠息肉 颈动脉硬化
59,心律失常,冠状动脉粥样硬化性心脏病 冠状动脉狭窄 肥厚性心肌病 心律失常 液气胸 主动脉瓣狭窄 气胸 胃食管反流 高血压 动脉导管未闭
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 肥厚性心肌病 高血压 冠状动脉狭窄 胃炎 胃食管反流 支气管炎 颈动脉硬化 胸腔积液 低钾血症
148,肺炎,肺炎 肺脓肿 呼吸衰竭 支气管炎 肺结核 支气管扩张症 肺恶性肿瘤 肺原位癌 肺良性肿瘤 胸腔积液
246,高血压,高血压 原发性醛固酮增多症 呼吸衰竭 食管恶性肿瘤 肺结核 食管良性肿瘤 IgA肾病 急性腹膜炎 结肠息肉 胃恶性肿瘤
148,肺炎,肺炎 特发性间质性肺炎 病毒性肺炎 胸腔积液 肺结核 病毒性脑膜炎 慢性阻塞性肺疾病 支气管炎 肺间质纤维化 肺恶性肿瘤
76,慢性阻塞性肺疾病,慢性阻塞性肺疾病 支气管扩张症 支气管炎 肺曲霉菌病 细支气管炎 支气管哮喘 肺炎 脑动脉炎 呼吸衰竭 血管炎
188,脑卒中,脑卒中 短暂性脑缺血发作 皮层下动脉硬化性脑病 肾小球肾炎 颈动脉硬化 心脏神经症 重症肌无力 胃息肉 腹部恶性肿瘤 腹部良性肿瘤
148,肺炎,附睾炎 胆道感染 小脑扁桃体下疝畸形 肝恶性肿瘤 胆石症 非霍奇金淋巴瘤 白血病 病毒性脑膜炎 呼吸衰竭 血管炎
76,慢性阻塞性肺疾病,支气管哮喘 慢性阻塞性肺疾病 肺炎 支气管炎 结节病 肺间质纤维化 过敏性肺炎 肺结核 细支气管炎 肺栓塞
114,睡眠呼吸暂停低通气综合征,睡眠呼吸暂停低通气综合征 鼾症 急性腹膜炎 肺脓肿 前列腺炎 肝恶性肿瘤 胰腺恶性肿瘤 低血压 肺良性肿瘤 胃恶性肿瘤
22,冠状动脉粥样硬化性心脏病,心力衰竭 呼吸衰竭 冠状动脉粥样硬化性心脏病 急性腹膜炎 胸腔积液 肺栓塞 主动脉夹层 白血病 胆道感染 心律失常
188,脑卒中,脑卒中 小脑扁桃体下疝畸形 视神经脊髓炎 短暂性脑缺血发作 胰腺恶性肿瘤 非霍奇金淋巴瘤 帕金森病 颈动脉硬化 颈动脉狭窄 上消化道出血
142,肺恶性肿瘤,支气管炎 支气管哮喘 肺恶性肿瘤 肺炎 炎症后肺间质纤维化 支气管扩张症 高脂血症 进行性系统性硬化症 静脉血栓症 过敏性肺炎
20,冠状动脉狭窄,支气管炎 冠状动脉狭窄 胸腔积液 胆道感染 慢性阻塞性肺疾病 冠状动脉粥样硬化性心脏病 支气管扩张症 肺脓肿 心力衰竭 液气胸
232,颈动脉狭窄,颈动脉狭窄 肺良性肿瘤 脑卒中 尿道结石 小肠恶性肿瘤 冠状动脉粥样硬化性心脏病 膀胱炎 非霍奇金淋巴瘤 胰腺恶性肿瘤 霍奇金淋巴瘤
246,高血压,高血压 低血压 颅内动脉瘤 脑动脉粥样硬化 原发性醛固酮增多症 阿尔茨海默病 脂肪肝 脑卒中 短暂性脑缺血发作 颅内损伤
59,心律失常,心律失常 冠状动脉粥样硬化性心脏病 肥厚性心肌病 肺栓塞 扩张型心肌病 心力衰竭 支气管炎 心内膜炎 胸腔积液 气胸
179,胰腺恶性肿瘤,肝恶性肿瘤 精索静脉曲张 食管良性肿瘤 小脑扁桃体下疝畸形 肠梗阻 急性胰腺炎 结肠息肉 胰腺恶性肿瘤 肾结石 腹部恶性肿瘤
188,脑卒中,良性阵发性位置性眩晕 皮层下动脉硬化性脑病 高脂血症 短暂性脑缺血发作 脑卒中 胃炎 颅内损伤 脑动脉粥样硬化 甲状腺功能减退 植物神经功能紊乱
114,睡眠呼吸暂停低通气综合征,睡眠呼吸暂停低通气综合征 鼾症 食管恶性肿瘤 急性腹膜炎 胃恶性肿瘤 食管良性肿瘤 脑动静脉畸形 颅内动脉瘤 多发性骨髓瘤 冠状动脉狭窄
220,阑尾炎,阑尾炎 直肠息肉 颈动脉硬化 高脂血症 多发性骨髓瘤 冠状动脉狭窄 肥厚性心肌病 心脏神经症 胃炎 食管良性肿瘤
4,主动脉夹层,冠状动脉粥样硬化性心脏病 冠状动脉狭窄 主动脉夹层 心脏神经症 心力衰竭 冠状动脉瘘 神经痛 心包积液 高血压 气胸
120,糖尿病,糖尿病 低血糖症 支气管炎 肺炎 肝豆状核变性 高脂血症 胆囊息肉 心脏神经症 支气管哮喘 心律失常
232,颈动脉狭窄,颈动脉狭窄 颅内动脉瘤 脑动脉粥样硬化 肺良性肿瘤 脑卒中 冠状动脉粥样硬化性心脏病 肾动脉狭窄 库欣综合征 脑膜良性肿瘤 肺肉芽肿
120,糖尿病,糖尿病 脑动脉粥样硬化 高脂血症 主动脉瓣狭窄 冠状动脉狭窄 慢性腹泻 糖耐量异常 静脉血栓症 糖尿病性周围神经病 胃炎
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 冠状动脉狭窄 高血压 心律失常 颈动脉硬化 肥厚性心肌病 甲状腺功能减退 高脂血症 脑卒中 胆囊息肉
2,上消化道出血,消化性溃疡 上消化道出血 胸腔积液 前列腺炎 前列腺恶性肿瘤 血小板减少 支气管炎 胃恶性肿瘤 肺脓肿 支气管扩张症
199,腹部良性肿瘤,巨球蛋白血症 神经痛 肝恶性肿瘤 心房良性肿瘤 胃恶性肿瘤 肾积水 尿道损伤 食管良性肿瘤 前列腺恶性肿瘤 肾结石
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 心律失常 心肌炎 冠状动脉狭窄 肥厚性心肌病 脑卒中 腹部良性肿瘤 多发性骨髓瘤 肺良性肿瘤 心力衰竭
188,脑卒中,前列腺恶性肿瘤 颈动脉狭窄 肾结石 输尿管结石 膀胱结石 脑卒中 肾动脉狭窄 胰腺恶性肿瘤 鞘膜积液 胃恶性肿瘤
116,短暂性脑缺血发作,脂肪肝 病毒性脑膜炎 重症肌无力 短暂性脑缺血发作 脑卒中 慢性肾功能不全 肾小球肾炎 肺间质纤维化 胆石症 癫痫
22,冠状动脉粥样硬化性心脏病,高脂血症 颈动脉硬化 冠状动脉狭窄 血管迷走性晕厥 高血压 心脏神经症 甲状腺功能减退 食管良性肿瘤 胃炎 肥厚性心肌病
120,糖尿病,糖尿病 食管良性肿瘤 胃恶性肿瘤 前列腺恶性肿瘤 胰腺恶性肿瘤 冠状动脉粥样硬化性心脏病 肺良性肿瘤 食管恶性肿瘤 颈动脉狭窄 肝恶性肿瘤
220,阑尾炎,阑尾炎 病毒性肺炎 肺肉芽肿 急性腹膜炎 肠梗阻 急性肾衰竭 胆石症 胆道感染 病毒性脑膜炎 肾结石
148,肺炎,肺炎 病毒性肺炎 室间隔缺损 肺脓肿 支气管炎 炎性肌病 细支气管炎 肺间质纤维化 胸腔积液 呼吸衰竭
167,胃息肉,胃息肉 结肠息肉 食管良性肿瘤 肝恶性肿瘤 胃炎 胃恶性肿瘤 胰腺恶性肿瘤 直肠息肉 肠梗阻 急性腹膜炎
59,心律失常,心律失常 颈动脉硬化 肥厚性心肌病 前列腺恶性肿瘤 原发性血小板增多症 主动脉瓣关闭不全 高血压 炎症后肺间质纤维化 冠状动脉狭窄 膀胱结石
120,糖尿病,糖尿病 糖耐量异常 IgA肾病 食管良性肿瘤 血小板减少 精索静脉曲张 脾脏损伤 风湿性心脏病 膀胱炎 白血病
120,糖尿病,糖尿病 糖耐量异常 前列腺恶性肿瘤 精索静脉曲张 脑膜良性肿瘤 液气胸 急性腹膜炎 膀胱结石 肠梗阻 输尿管狭窄
176,胆石症,胆石症 胆道感染 肺脓肿 前列腺炎 肺炎 胸腔积液 病毒性脑膜炎 肝恶性肿瘤 肾盂肾炎 甲状腺炎
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 肥厚性心肌病 冠状动脉狭窄 心脏神经症 心律失常 心肌炎 肺脓肿 颅内动脉瘤 主动脉夹层 高血压
130,结肠息肉,结肠息肉 直肠息肉 皮层下动脉硬化性脑病 胃息肉 高脂血症 原发性醛固酮增多症 颈部血管瘤 直肠脱垂 食管良性肿瘤 附睾炎
59,心律失常,冠状动脉狭窄 高血压 肥厚性心肌病 冠状动脉粥样硬化性心脏病 胃炎 血管迷走性晕厥 二尖瓣关闭不全 颈动脉硬化 支气管哮喘 支气管炎
187,脑动静脉畸形,前列腺炎 颈动脉狭窄 颅内损伤 冠状动脉狭窄 脑卒中 良性阵发性位置性眩晕 颈动脉硬化 肺曲霉菌病 肾动脉狭窄 高血压
76,慢性阻塞性肺疾病,慢性阻塞性肺疾病 肺炎 支气管炎 病毒性肺炎 肺曲霉菌病 支气管扩张症 呼吸衰竭 细支气管炎 肺脓肿 肺栓塞
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 胃息肉 乳腺恶性肿瘤 低血压 腹部良性肿瘤 高血压 胰腺恶性肿瘤 心脏神经症 贫血 肾积水
198,腹部恶性肿瘤,腹部恶性肿瘤 肠梗阻 胰腺恶性肿瘤 肝恶性肿瘤 急性腹膜炎 胆囊息肉 膀胱结石 非霍奇金淋巴瘤 胃恶性肿瘤 前列腺恶性肿瘤
148,肺炎,肺结核 特发性间质性肺炎 结节病 肺炎 胸腔积液 支气管炎 病毒性肺炎 非霍奇金淋巴瘤 肺脓肿 慢性阻塞性肺疾病
118,类风湿性关节炎,类风湿性关节炎 痛风 非霍奇金淋巴瘤 鞘膜积液 白血病 呼吸衰竭 肝恶性肿瘤 进行性系统性硬化症 急性腹膜炎 前列腺恶性肿瘤
76,慢性阻塞性肺疾病,慢性阻塞性肺疾病 支气管扩张症 支气管哮喘 支气管炎 肺间质纤维化 肺曲霉菌病 室间隔缺损 肺恶性肿瘤 呼吸衰竭 细支气管炎
101,甲状腺功能亢进症,甲状腺功能亢进症 甲状腺功能减退 贫血 胸腔积液 血小板减少 白血病 液气胸 直肠脱垂 多发性骨髓瘤 骨质疏松
188,脑卒中,脑卒中 呼吸衰竭 短暂性脑缺血发作 重症肌无力 低血糖症 胆囊息肉 原发性醛固酮增多症 颈动脉狭窄 肾动脉狭窄 糖尿病
120,糖尿病,糖尿病 糖耐量异常 库欣综合征 肥胖症 视神经脊髓炎 小脑扁桃体下疝畸形 风湿性心脏病 多发性硬化 低血糖症 高脂血症
148,肺炎,肺炎 呼吸衰竭 支气管炎 支气管扩张症 肺结核 肺恶性肿瘤 高血压 细支气管炎 炎症后肺间质纤维化 结节病
148,肺炎,肺炎 细支气管炎 病毒性脑膜炎 胃炎 血小板减少 上消化道出血 急性腹膜炎 胃食管反流 急性胰腺炎 支气管炎
91,气胸,气胸 液气胸 冠状动脉粥样硬化性心脏病 心脏神经症 冠状动脉狭窄 主动脉夹层 肥厚性心肌病 心律失常 高脂血症 肺结核
120,糖尿病,高血压 高脂血症 胃肠功能紊乱 胃炎 冠状动脉粥样硬化性心脏病 颈动脉硬化 胃食管反流 结肠息肉 骨关节病 痛风
198,腹部恶性肿瘤,腹部恶性肿瘤 肝恶性肿瘤 胃恶性肿瘤 前列腺恶性肿瘤 颈动脉狭窄 心房良性肿瘤 胰腺恶性肿瘤 前列腺增生 输尿管狭窄 胆石症
175,胆囊息肉,胆石症 胆囊息肉 低钠血症 肾结核 肝恶性肿瘤 急性腹膜炎 肾积水 腹部开放性损伤 骨髓增生异常综合征 食管恶性肿瘤
83,支气管炎,支气管炎 肺炎 呼吸衰竭 肺恶性肿瘤 胸腔积液 慢性阻塞性肺疾病 支气管哮喘 心力衰竭 结节病 心包积液
148,肺炎,肺炎 病毒性肺炎 细支气管炎 支气管炎 病毒性脑膜炎 呼吸衰竭 肺间质纤维化 支气管哮喘 肺结核 肺脓肿
22,冠状动脉粥样硬化性心脏病,高脂血症 冠状动脉粥样硬化性心脏病 心脏神经症 颈动脉硬化 冠状动脉狭窄 高血压 血管迷走性晕厥 心包积液 胃食管反流 胃炎
148,肺炎,肺炎 支气管炎 血小板减少 病毒性脑膜炎 白血病 风湿性多肌痛 肺脓肿 心肌炎 肾盂肾炎 结核性腹膜炎
56,心力衰竭,心力衰竭 呼吸衰竭 胸腔积液 肺栓塞 慢性阻塞性肺疾病 支气管哮喘 肺间质纤维化 肺炎 支气管炎 上消化道出血
142,肺恶性肿瘤,肺恶性肿瘤 支气管哮喘 慢性阻塞性肺疾病 胸腔积液 颈动脉硬化 支气管恶性肿瘤 胃炎 静脉血栓症 前列腺恶性肿瘤 肺曲霉菌病
148,肺炎,肺炎 肺结核 支气管炎 支气管哮喘 慢性阻塞性肺疾病 结节病 肺肉芽肿 支气管扩张症 胸腔积液 细支气管炎
116,短暂性脑缺血发作,短暂性脑缺血发作 脑卒中 高血压 冠状动脉粥样硬化性心脏病 良性阵发性位置性眩晕 皮层下动脉硬化性脑病 颈动脉硬化 低血压 低血糖症 糖尿病
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 心律失常 高脂血症 食管良性肿瘤 冠状动脉狭窄 结肠息肉 脑卒中 血管炎 肥厚性心肌病 神经痛
162,肾病综合征,肾病综合征 肾小球肾炎 IgA肾病 胆囊息肉 慢性肾功能不全 非霍奇金淋巴瘤 食管良性肿瘤 急性肾衰竭 精索静脉曲张 液气胸
245,高脂血症,高脂血症 心脏神经症 冠状动脉粥样硬化性心脏病 高血压 颈动脉硬化 腹内疝 脑动脉粥样硬化 二尖瓣关闭不全 肺原位癌 胃恶性肿瘤
159,肾小球肾炎,肾小球肾炎 胃炎 痛风 支气管炎 前列腺恶性肿瘤 颈动脉硬化 骨关节病 静脉血栓症 脑卒中 心内膜炎
76,慢性阻塞性肺疾病,心力衰竭 心脏神经症 高脂血症 冠状动脉粥样硬化性心脏病 主动脉夹层 液气胸 结节病 胸腔积液 肺恶性肿瘤 气胸
114,睡眠呼吸暂停低通气综合征,睡眠呼吸暂停低通气综合征 鼾症 脾脏损伤 主动脉夹层 原发性醛固酮增多症 主动脉瓣关闭不全 阿尔茨海默病 前列腺恶性肿瘤 肠梗阻 呼吸衰竭
188,脑卒中,脑卒中 肠梗阻 病毒性脑膜炎 短暂性脑缺血发作 腹部恶性肿瘤 主动脉夹层 特发性间质性肺炎 室间隔缺损 脾脏损伤 气胸
24,前列腺恶性肿瘤,输尿管狭窄 肾结石 胆石症 腹部恶性肿瘤 胆囊息肉 输尿管结石 食管良性肿瘤 前列腺恶性肿瘤 前列腺增生 肾积水
