标签,疾病名字,top10
45,妊娠期糖尿病,妊娠期糖尿病 糖尿病性周围神经病 肾积水 腹腔感染 膀胱炎 输尿管狭窄 低血压 静脉血栓症 糖尿病 肾恶性肿瘤
24,冠状动脉粥样硬化性心脏病,腹内疝 胃食管反流 食管良性肿瘤 心律失常 胃炎 胃息肉 心包积液 冠状动脉粥样硬化性心脏病 高血压 痛风
84,慢性阻塞性肺疾病,慢性阻塞性肺疾病 支气管炎 支气管扩张症 细支气管炎 间质性肺病 肺部感染 肺间质纤维化 支气管恶性肿瘤 肺曲霉菌病 肺结核
24,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 肾动脉狭窄 神经痛 颈内动脉海绵窦瘘 上消化道出血 高血压 下肢静脉曲张 食管良性肿瘤 肺良性肿瘤 胃炎
198,胆石症,胆石症 急性胰腺炎 胆道感染 胰腺恶性肿瘤 腹部恶性肿瘤 胃炎 肠梗阻 腹内疝 消化性溃疡 胃恶性肿瘤
163,肺曲霉菌病,支气管哮喘 过敏性肺炎 慢性阻塞性肺疾病 支气管恶性肿瘤 肺良性肿瘤 肺曲霉菌病 肺间质纤维化 前列腺炎 胆囊息肉 肺恶性肿瘤
98,椎-基底动脉供血不全,椎-基底动脉供血不全 良性阵发性位置性眩晕 脑动脉供血不足 颈内动脉海绵窦瘘 短暂性脑缺血发作 脑卒中 颈动脉硬化 腹内疝 重症肌无力 皮层下动脉硬化性脑病
136,糖尿病,糖尿病 血管迷走性晕厥 食管良性肿瘤 糖耐量异常 紧张型头痛 高血压 冠状动脉粥样硬化性心脏病 低血压 颈动脉狭窄 短暂性脑缺血发作
103,消化性溃疡,消化性溃疡 上消化道出血 血管迷走性晕厥 血管炎 膝关节病 霍奇金淋巴瘤 食管良性肿瘤 多发性硬化 急性胰腺炎 胃恶性肿瘤
102,气胸,气胸 神经痛 子宫内膜息肉 子宫颈上皮内瘤变 男性不育症 颈动脉硬化 液气胸 混合痔 膝关节半月板损伤 心脏神经症
181,肾恶性肿瘤,肾恶性肿瘤 肾结石 腹部恶性肿瘤 输尿管结石 肾积水 膀胱恶性肿瘤 急性腹膜炎 强直性脊柱炎 急性肾衰竭 肥胖症
162,肺恶性肿瘤,肝恶性肿瘤 骨质疏松 心包炎 特发性间质性肺炎 低血氧症 胆道感染 肝豆状核变性 心包积液 胰腺恶性肿瘤 胸腔积液
269,颈椎病,脑动脉供血不足 良性阵发性位置性眩晕 短暂性脑缺血发作 高血压 颈动脉硬化 高脂血症 胃炎 进行性系统性硬化症 输尿管狭窄 胃食管反流
10,乳腺良性肿瘤,乳腺良性肿瘤 颈部血管瘤 颅内损伤 乳腺恶性肿瘤 子宫内膜息肉 糖耐量异常 输尿管狭窄 鞘膜积液 精索静脉曲张 子宫平滑肌瘤
168,肺炎,支气管恶性肿瘤 支气管扩张症 慢性阻塞性肺疾病 过敏性肺炎 肺部感染 细支气管炎 特发性间质性肺炎 结节病 支气管炎 肺结核
82,慢性肾功能不全,慢性肾功能不全 急性肾衰竭 主动脉夹层 低血压 白血病 喉恶性肿瘤 脑卒中 肾动脉狭窄 肾恶性肿瘤 横纹肌溶解
99,横纹肌溶解,肺炎 横纹肌溶解 支气管炎 病毒性脑膜炎 弥漫性肺间质疾病 乳腺良性肿瘤 细支气管炎 气管炎 肾盂肾炎 肺良性肿瘤
24,冠状动脉粥样硬化性心脏病,心律失常 冠状动脉粥样硬化性心脏病 心力衰竭 膀胱炎 急性肾衰竭 肾动脉狭窄 肥厚性心肌病 心包积液 高血压 主动脉瓣关闭不全
198,胆石症,胆石症 肺良性肿瘤 腹内疝 腹部恶性肿瘤 脑膜良性肿瘤 食管良性肿瘤 胆道感染 肾恶性肿瘤 胆囊息肉 小脑扁桃体下疝畸形
175,肺部感染,肺栓塞 肺炎 肺部感染 肺脓肿 支气管炎 肺结核 脑动脉炎 特发性间质性肺炎 肺恶性肿瘤 胸腔积液
175,肺部感染,支气管炎 肺部感染 肺炎 支气管扩张症 肺曲霉菌病 慢性阻塞性肺疾病 肺原位癌 胃食管反流 肺恶性肿瘤 肺结核
125,白内障,白内障 颈部血管瘤 骨质疏松 骨关节病 乳腺良性肿瘤 多发性硬化 子宫内膜息肉 重症肌无力 膀胱炎 痴呆
136,糖尿病,糖尿病 膝关节病 乳腺恶性肿瘤 食管良性肿瘤 直肠息肉 骨关节病 胃息肉 静脉血栓症 癫癎 结肠息肉
54,尿潴留,膀胱恶性肿瘤 肾结石 输尿管狭窄 尿潴留 输尿管结石 肾积水 膀胱结石 前列腺恶性肿瘤 前列腺增生 膀胱炎
44,大隐静脉曲张,下肢静脉曲张 肝豆状核变性 大隐静脉曲张 颈动脉硬化 血管迷走性晕厥 食管良性肿瘤 血小板减少 尿潴留 前列腺恶性肿瘤 颈动脉狭窄
48,子宫颈上皮内瘤变,子宫颈上皮内瘤变 子宫内膜息肉 子宫平滑肌瘤 股骨颈骨折 卵巢良性肿瘤 膝关节病 低血压 乳腺恶性肿瘤 输卵管积水 肩袖损伤
24,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 冠状动脉狭窄 颈动脉硬化 低血压 心脏神经症 植物神经功能紊乱 肥厚性心肌病 胃食管反流 心律失常 高血压
24,冠状动脉粥样硬化性心脏病,心力衰竭 呼吸衰竭 肺部感染 急性腹膜炎 冠状动脉粥样硬化性心脏病 上消化道出血 癫癎 胸腔积液 肺炎 急性胰腺炎
162,肺恶性肿瘤,支气管扩张症 弥漫性肺间质疾病 肺脓肿 肺血管畸形 肺曲霉菌病 呼吸衰竭 气管炎 支气管炎 肺恶性肿瘤 支气管哮喘
258,陈旧性膝前十字韧带断裂,陈旧性膝前十字韧带断裂 膝关节前十字韧带完全断裂 膝关节半月板损伤 静脉血栓症 肩袖损伤 低血压 跟腱断裂 鼻窦炎 痛风 食管良性肿瘤
18,低钠血症,低血压 颈动脉硬化 脑膜良性肿瘤 高血压 血管迷走性晕厥 脑动脉供血不足 胃恶性肿瘤 高脂血症 胃炎 上消化道出血
181,肾恶性肿瘤,肾病综合征 二尖瓣关闭不全 腹内疝 肾恶性肿瘤 肺良性肿瘤 重症肌无力 膀胱恶性肿瘤 食管良性肿瘤 肾结石 骨关节病
130,睡眠呼吸暂停低通气综合征,睡眠呼吸暂停低通气综合征 男性不育症 尿道损伤 陈旧性膝前十字韧带断裂 膝关节半月板损伤 肝豆状核变性 肛瘘 腹部开放性损伤 鼾症 胆囊息肉
218,腰椎管狭窄,腰椎管狭窄 膀胱结石 输尿管结石 肾结石 骨关节病 IgA肾病 贫血 血管迷走性晕厥 玻璃体积血 腰椎间盘突出
218,腰椎管狭窄,腰椎间盘突出 腰椎管狭窄 贫血 肺良性肿瘤 喉恶性肿瘤 颈动脉硬化 食管恶性肿瘤 食管良性肿瘤 颈动脉狭窄 颈椎病
200,胆道感染,脑动静脉畸形 颈动脉狭窄 肾积水 颅内动脉瘤 静脉血栓症 脑疝 胆石症 贫血 胰腺恶性肿瘤 肾动脉狭窄
267,颈动脉狭窄,颈动脉狭窄 颈动脉硬化 颈椎病 脑卒中 皮层下动脉硬化性脑病 烟雾病 颅内损伤 脑动脉粥样硬化 短暂性脑缺血发作 玻璃体积血
227,膀胱恶性肿瘤,膀胱恶性肿瘤 膀胱结石 输尿管结石 肾结石 膀胱炎 前列腺恶性肿瘤 肾恶性肿瘤 输尿管狭窄 前列腺增生 肺良性肿瘤
64,心力衰竭,心力衰竭 冠状动脉粥样硬化性心脏病 心包炎 二尖瓣关闭不全 二尖瓣狭窄 风湿性二尖瓣狭窄伴关闭不全 扩张型心肌病 肺栓塞 弥漫性肺间质疾病 胸腔积液
282,高血压,冠状动脉粥样硬化性心脏病 肺良性肿瘤 颈动脉硬化 心脏神经症 乳腺恶性肿瘤 心律失常 乳腺良性肿瘤 鼻窦炎 食管良性肿瘤 冠状动脉狭窄
2,上消化道出血,上消化道出血 小肠良性肿瘤 肺栓塞 下消化道出血 二尖瓣关闭不全 呼吸衰竭 腹部恶性肿瘤 心力衰竭 急性肾衰竭 静脉血栓症
269,颈椎病,贫血 颈椎病 低血糖症 食管恶性肿瘤 喉恶性肿瘤 非霍奇金淋巴瘤 小肠良性肿瘤 肾恶性肿瘤 胆石症 腹部恶性肿瘤
90,支气管扩张症,支气管哮喘 支气管恶性肿瘤 慢性阻塞性肺疾病 支气管扩张症 肺泡蛋白沉着症 职业性过敏性肺泡炎 肺曲霉菌病 肺良性肿瘤 过敏性肺炎 食管良性肿瘤
132,短暂性脑缺血发作,脑卒中 尿潴留 支气管狭窄 短暂性脑缺血发作 特发性间质性肺炎 糖尿病性周围神经病 颈部血管瘤 前列腺炎 胸膜恶性肿瘤 椎-基底动脉供血不全
219,腰椎间盘突出,腰椎间盘突出 腰椎管狭窄 食管良性肿瘤 多发性硬化 小脑扁桃体下疝畸形 神经痛 皮层下动脉硬化性脑病 腹内疝 房间隔缺损 甲状腺功能亢进症
254,阑尾炎,阑尾炎 腹部开放性损伤 肾损伤 小肠良性肿瘤 附睾炎 肠梗阻 肩袖损伤 睾丸扭转 液气胸 输尿管结石
282,高血压,心律失常 二尖瓣狭窄 冠状动脉狭窄 冠状动脉粥样硬化性心脏病 糖尿病 颈内动脉海绵窦瘘 高血压 脑卒中 静脉血栓症 颈部血管瘤
64,心力衰竭,心律失常 心力衰竭 二尖瓣关闭不全 二尖瓣狭窄 高血压 输尿管狭窄 甲状腺功能亢进症 输尿管结石 风湿性二尖瓣狭窄伴关闭不全 膀胱炎
135,精索静脉曲张,精索静脉曲张 男性不育症 食管良性肿瘤 霍奇金淋巴瘤 膀胱炎 鼻窦炎 颈动脉硬化 膀胱结石 胃息肉 输尿管狭窄
218,腰椎管狭窄,腰椎管狭窄 腹部开放性损伤 股骨颈骨折 强直性脊柱炎 肩袖损伤 脾脏损伤 前列腺恶性肿瘤 小脑扁桃体下疝畸形 精索静脉曲张 食管恶性肿瘤
181,肾恶性肿瘤,食管良性肿瘤 颈椎病 肺良性肿瘤 腹部恶性肿瘤 精索静脉曲张 腹内疝 霍奇金淋巴瘤 男性不育症 喉恶性肿瘤 鼻窦瘘
45,妊娠期糖尿病,妊娠期糖尿病 烟雾病 糖尿病 肾动脉狭窄 颈动脉硬化 乳腺良性肿瘤 乳腺恶性肿瘤 颈动脉狭窄 静脉血栓症 血管迷走性晕厥
168,肺炎,肺炎 支气管狭窄 心内膜炎 肺脓肿 非霍奇金淋巴瘤 气管炎 胃潴留 病毒性肺炎 肺部感染 陈旧性膝前十字韧带断裂
168,肺炎,肺炎 间质性肺病 肺间质纤维化 肺部感染 特发性间质性肺炎 支气管炎 肺脓肿 肝恶性肿瘤 胸腔积液 肺动脉高压
269,颈椎病,颈椎病 脑膜良性肿瘤 小脑扁桃体下疝畸形 贫血 多发性硬化 食管良性肿瘤 霍奇金淋巴瘤 肺良性肿瘤 肾恶性肿瘤 房间隔缺损
218,腰椎管狭窄,腰椎间盘突出 腰椎管狭窄 肺动脉高压 低血氧症 特发性间质性肺炎 胃肠功能紊乱 肺栓塞 脂肪肝 消化性溃疡 贫血
45,妊娠期糖尿病,妊娠期糖尿病 急性肾衰竭 上消化道出血 腹腔感染 腰椎管狭窄 强直性脊柱炎 颅内损伤 抗磷脂综合征 急性腹膜炎 肺良性肿瘤
146,结肠息肉,结肠息肉 结肠良性肿瘤 直肠息肉 胆石症 胃息肉 房间隔缺损 乳腺恶性肿瘤 二尖瓣脱垂 胃恶性肿瘤 下消化道出血
140,紧张型头痛,肝豆状核变性 偏头痛 病毒性脑膜炎 椎-基底动脉供血不全 重症肌无力 颅内动脉瘤 短暂性脑缺血发作 神经痛 鼻窦炎 乳腺良性肿瘤
211,脑卒中,脑卒中 短暂性脑缺血发作 颈内动脉海绵窦瘘 鼻窦瘘 颅内损伤 前列腺炎 皮层下动脉硬化性脑病 心源性晕厥 骨关节病 玻璃体积血
84,慢性阻塞性肺疾病,慢性阻塞性肺疾病 肺部感染 支气管扩张症 肺间质纤维化 支气管炎 肺炎 肺动脉高压 肺曲霉菌病 食管恶性肿瘤 上消化道出血
130,睡眠呼吸暂停低通气综合征,睡眠呼吸暂停低通气综合征 腹内疝 下肢静脉曲张 颅内损伤 烟雾病 冠状动脉狭窄 前列腺恶性肿瘤 主动脉夹层 鼻窦炎 食管良性肿瘤
198,胆石症,急性腹膜炎 腹部开放性损伤 胆石症 腹部恶性肿瘤 阑尾炎 胆道感染 肺栓塞 肠梗阻 胰腺恶性肿瘤 胃恶性肿瘤
88,支气管哮喘,支气管哮喘 肺曲霉菌病 慢性阻塞性肺疾病 肺原位癌 颈部血管瘤 食管良性肿瘤 肾结石 肺良性肿瘤 肝豆状核变性 腹部开放性损伤
168,肺炎,慢性阻塞性肺疾病 特发性间质性肺炎 支气管扩张症 肺动脉高压 肺炎 肺泡蛋白沉着症 支气管炎 过敏性肺炎 间质性肺病 肺部感染
211,脑卒中,脑卒中 低血压 短暂性脑缺血发作 重症肌无力 痛风 颈动脉狭窄 脂肪肝 糖尿病性周围神经病 支气管炎 癫癎
130,睡眠呼吸暂停低通气综合征,睡眠呼吸暂停低通气综合征 鼻窦炎 颈动脉硬化 男性不育症 心包积液 颅内损伤 心脏神经症 冠状动脉狭窄 脑动脉粥样硬化 尿道损伤
106,混合痔,混合痔 乳腺良性肿瘤 颅内损伤 胃食管反流 直肠息肉 胃炎 结肠良性肿瘤 鼻窦炎 视网膜脱离 乳腺恶性肿瘤
84,慢性阻塞性肺疾病,呼吸衰竭 肺部感染 食管恶性肿瘤 慢性阻塞性肺疾病 胰腺恶性肿瘤 肺炎 肺脓肿 上消化道出血 膀胱恶性肿瘤 肺曲霉菌病
30,卵巢良性肿瘤,子宫内膜息肉 骨质疏松 乳腺良性肿瘤 尿潴留 子宫平滑肌瘤 鼻窦炎 胃炎 贫血 低血氧症 卵巢良性肿瘤
269,颈椎病,颈椎病 食管良性肿瘤 输尿管狭窄 精索静脉曲张 霍奇金淋巴瘤 男性不育症 肾结核 腰椎管狭窄 二尖瓣脱垂 食管恶性肿瘤
225,腹部良性肿瘤,输尿管狭窄 脂肪肝 鞘膜积液 胃食管反流 精索静脉曲张 肾结石 痛风 输尿管结石 肺隐球菌病 结肠良性肿瘤
24,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 颈动脉硬化 低血氧症 血管迷走性晕厥 食管良性肿瘤 冠状动脉狭窄 心脏神经症 膀胱恶性肿瘤 胃息肉 高脂血症
193,胃炎,胃食管反流 胃炎 腹内疝 脂肪肝 高脂血症 胃息肉 食管良性肿瘤 急性胰腺炎 骨关节病 胃肠功能紊乱
116,甲状腺恶性肿瘤,喉恶性肿瘤 食管良性肿瘤 高脂血症 乳腺恶性肿瘤 二尖瓣脱垂 乳腺良性肿瘤 子宫内膜息肉 霍奇金淋巴瘤 输尿管狭窄 甲状腺恶性肿瘤
24,冠状动脉粥样硬化性心脏病,心脏神经症 脂肪肝 冠状动脉粥样硬化性心脏病 高血压 短暂性脑缺血发作 帕金森病 高脂血症 颈动脉硬化 心包炎 食管恶性肿瘤
24,冠状动脉粥样硬化性心脏病,颈动脉硬化 颈内动脉海绵窦瘘 腹内疝 冠状动脉粥样硬化性心脏病 重症肌无力 胸腔积液 心脏神经症 骨质疏松 结节病 食管良性肿瘤
269,颈椎病,颈椎病 贫血 骨关节病 乳腺良性肿瘤 颈动脉硬化 乳腺恶性肿瘤 鼻窦瘘 直肠息肉 糖耐量异常 高脂血症
168,肺炎,肺炎 动脉导管未闭 支气管炎 房间隔缺损 病毒性脑膜炎 低钾血症 腹腔感染 室间隔缺损 细支气管炎 肺部感染
125,白内障,白内障 脑膜良性肿瘤 抗磷脂综合征 低血氧症 小肠良性肿瘤 颈部血管瘤 重叠综合征 偏头痛 糖尿病 玻璃体积血
125,白内障,白内障 慢性肾功能不全 肾积水 急性腹膜炎 输尿管狭窄 肾结石 肾动脉狭窄 急性肾衰竭 输尿管结石 膀胱炎
221,腹外疝,腹外疝 颈部血管瘤 鞘膜积液 颈动脉硬化 骨关节病 甲状腺恶性肿瘤 糖尿病性周围神经病 皮层下动脉硬化性脑病 血管迷走性晕厥 精索静脉曲张
146,结肠息肉,结肠良性肿瘤 结肠息肉 鞘膜积液 肺良性肿瘤 腹外疝 输尿管狭窄 直肠息肉 膀胱炎 输尿管结石 肾积水
47,子宫平滑肌瘤,卵巢良性肿瘤 子宫平滑肌瘤 输卵管积水 腹部良性肿瘤 肺良性肿瘤 小脑扁桃体下疝畸形 子宫颈上皮内瘤变 气胸 肾恶性肿瘤 小肠恶性肿瘤
176,肺间质纤维化,骨质疏松 肺泡蛋白沉着症 肺间质纤维化 支气管狭窄 过敏性肺炎 间质性肺病 特发性间质性肺炎 烟雾病 颈动脉狭窄 肝豆状核变性
24,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 喉恶性肿瘤 心脏神经症 高脂血症 脑卒中 冠状动脉狭窄 高血压 脑炎 颈动脉硬化 鼻窦瘘
198,胆石症,胆石症 非霍奇金淋巴瘤 胃息肉 鼻窦炎 输尿管狭窄 乳腺恶性肿瘤 乳腺良性肿瘤 子宫内膜息肉 直肠息肉 食管良性肿瘤
244,输卵管积水,输卵管积水 颈部血管瘤 子宫颈上皮内瘤变 子宫内膜息肉 子宫平滑肌瘤 卵巢良性肿瘤 腹部良性肿瘤 IgA肾病 乳腺良性肿瘤 膝关节半月板损伤
269,颈椎病,颈椎病 肺良性肿瘤 食管良性肿瘤 肾恶性肿瘤 小脑扁桃体下疝畸形 肺肉芽肿 气胸 腹部良性肿瘤 子宫平滑肌瘤 房间隔缺损
218,腰椎管狭窄,腰椎管狭窄 颈椎病 肾恶性肿瘤 颈动脉狭窄 腹部恶性肿瘤 食管恶性肿瘤 前列腺恶性肿瘤 腹内疝 食管良性肿瘤 肺良性肿瘤
233,膝关节病,膝关节病 肾动脉狭窄 膀胱炎 颈动脉硬化 颈动脉狭窄 肺良性肿瘤 食管良性肿瘤 慢性肾功能不全 胃恶性肿瘤 颈椎病
269,颈椎病,颈椎病 腹部开放性损伤 小脑扁桃体下疝畸形 腹内疝 食管恶性肿瘤 急性腹膜炎 肺良性肿瘤 肾恶性肿瘤 肾结石 气胸
75,急性呼吸窘迫综合征,呼吸衰竭 心力衰竭 肺部感染 房间隔缺损 重症肌无力 胰腺恶性肿瘤 心肌炎 肺炎 胸腔积液 脑炎
136,糖尿病,糖尿病 食管良性肿瘤 多发性硬化 脑膜良性肿瘤 颈椎病 腹内疝 肺良性肿瘤 主动脉瓣狭窄 神经痛 脑动脉粥样硬化
162,肺恶性肿瘤,肺良性肿瘤 食管恶性肿瘤 胆石症 腹部恶性肿瘤 肾恶性肿瘤 肺恶性肿瘤 腹内疝 小脑扁桃体下疝畸形 肾结石 肝恶性肿瘤
125,白内障,白内障 血管迷走性晕厥 肾结石 食管良性肿瘤 输尿管结石 前列腺炎 肺良性肿瘤 前列腺恶性肿瘤 鞘膜积液 颈部血管瘤
219,腰椎间盘突出,腰椎间盘突出 精索静脉曲张 腰椎管狭窄 鼻窦瘘 颈部血管瘤 液气胸 室间隔缺损 霍奇金淋巴瘤 气胸 膝关节半月板损伤
45,妊娠期糖尿病,妊娠期糖尿病 子宫颈上皮内瘤变 卵巢良性肿瘤 子宫内膜息肉 肩袖损伤 贫血 抗磷脂综合征 子宫平滑肌瘤 膝关节半月板损伤 胃息肉
40,嗜酸粒细胞增多综合征,溃疡性结肠炎 小肠恶性肿瘤 肠梗阻 慢性腹泻 胃炎 胃肠功能紊乱 消化性溃疡 脾脏损伤 腹内疝 过敏性紫癜
246,输尿管结石,输尿管结石 肾结石 输尿管狭窄 膀胱结石 肾恶性肿瘤 肺良性肿瘤 食管良性肿瘤 肾积水 肾结核 前列腺炎
102,气胸,气胸 液气胸 贫血 精索静脉曲张 腹部开放性损伤 肾损伤 房间隔缺损 胸膜炎 二尖瓣脱垂 股骨颈骨折
136,糖尿病,糖尿病 肾积水 房间隔缺损 直肠息肉 乳腺恶性肿瘤 输尿管狭窄 贫血 肾动脉狭窄 室间隔缺损 食管良性肿瘤
168,肺炎,肺炎 病毒性肺炎 主动脉瓣关闭不全 扩张型心肌病 白血病 心律失常 急性肾衰竭 心内膜炎 心肌炎 心力衰竭
80,急性胰腺炎,急性胰腺炎 食管良性肿瘤 胰腺恶性肿瘤 痛风 多发性骨髓瘤 结肠良性肿瘤 食管恶性肿瘤 结肠息肉 血管炎 嗜酸粒细胞增多综合征
67,心律失常,心律失常 冠状动脉狭窄 糖耐量异常 冠状动脉粥样硬化性心脏病 静脉血栓症 颈动脉硬化 肾动脉狭窄 乳腺恶性肿瘤 高血压 风湿性心脏病
168,肺炎,肺炎 低血糖症 细支气管炎 支气管炎 卵巢良性肿瘤 特发性间质性肺炎 支气管狭窄 过敏性紫癜 子宫颈上皮内瘤变 子宫内膜息肉
